total_reward,mean_reward
1033,1019.424760137636,0.9868584318854172
1069,975.7263449581909,0.9127468147410579
1070,1022.5042078069483,0.9556114091653722
1080,1031.41030725056,0.9550095437505185
1064,1053.822281546594,0.9904344751377764
1106,1048.337197572346,0.9478636506079078
1029,955.7357198165538,0.928800505166719
1077,1024.389679208684,0.9511510484760296
1089,1076.0001997820182,0.9880626260624593
1076,1027.6077723150825,0.9550258107017495
1135,1006.7843302615036,0.8870346522127784
1089,965.8045758415989,0.8868728887434333
1074,988.4834312706313,0.9203756343301968
1060,982.9543754521942,0.9273154485398059
1116,940.454154484512,0.8427008552728602
1070,947.7425033899316,0.8857406573737678
1070,1012.9941183798541,0.9467234751213589
1125,1073.8030189834628,0.9544915724297447
1143,991.1093253728601,0.8671122706674191
1107,1026.3823636702555,0.9271746735955334
1074,1037.5030579149552,0.9660177447997721
1135,1063.4228980919488,0.9369364740898227
1089,944.5694171670796,0.8673732021736268
1148,1074.5874755165837,0.936051807941275
1115,1005.3655482187372,0.9016731374159078
1065,855.0961743380813,0.80290720595125
1121,948.272446614843,0.84591654470548
1109,993.186918742674,0.8955698095064689
1058,1027.4342801154644,0.9711099055911762
1088,1044.6554542204956,0.9601612630703085
1196,1090.992370944333,0.9122009790504457
1133,1071.128506149209,0.9453914440857979
1091,1067.7593723927712,0.9786978665378288
1128,1100.7448030433816,0.9758375913505156
1075,1046.1488515272224,0.9731617223509046
1051,1034.1065285115455,0.983926287832108
1049,960.7410634966335,0.91586374022558
1104,1048.3723403424349,0.9496126271217707
1147,1030.1076859831505,0.8980886538649961
1120,919.6295759902777,0.821097835705605
1116,1076.7538332993813,0.964833183960019
1139,1066.505520824192,0.9363525204777805
1073,942.2927672963274,0.8781852444513769
1103,984.2544553775322,0.8923431145761851
1099,975.9692471326526,0.8880520902025957
1136,919.0982735688257,0.8090653816626987
1063,957.5744510548033,0.9008226256395139
1092,973.6995167060493,0.8916662240897887
1023,938.1926668134539,0.9170993810493195
1153,1127.6967895584044,0.9780544575528225
1075,1048.4447801854492,0.9752974699399527
1084,905.0512368609515,0.8349181151853796
1128,1016.8149459653532,0.9014316896855968
1141,1108.5262009032297,0.9715391769528744
1068,1049.0486440136515,0.9822552846569771
1164,1042.439468773576,0.8955665539291889
1060,912.6238475528221,0.8609658939177567
1159,1099.094512862914,0.9483127807272769
1129,1091.8174094486164,0.9670659073947001
1123,1034.1926863519752,0.9209195782297197
1137,1071.1318390795846,0.9420684600524051
1138,994.0937370997503,0.8735445844461778
1090,970.6026829420318,0.8904611770110383
1082,1064.7909588789,0.9840951560803143
1132,1012.7380033883621,0.8946448793183411
1083,1020.6346826402847,0.9424142960667449
1066,1044.896075132701,0.9802026971226089
1094,972.7428298127825,0.8891616360263094
1097,1016.9971542819792,0.9270712436481123
1078,1058.283178508351,0.9817098130875241
1077,1031.7470592243874,0.9579824133931174
1079,972.649920217064,0.9014364413503837
1103,937.4851137558558,0.8499411729427523
1068,930.8896491178667,0.8716195216459426
1034,952.1001406493655,0.9207931727750149
1091,987.5277290491651,0.9051583217682541
1124,1085.9103489474535,0.9661124100955992
1132,1016.2694955479,0.8977645720387809
1031,955.7327246781553,0.9269958532280846
1086,1023.1788780445219,0.9421536630244216
1064,995.3657508683273,0.9354941267559467
1061,1013.8504802229465,0.9555612443194595
1054,1025.2501556370166,0.9727231078150063
1097,1011.840692915101,0.9223707319189618
1066,885.5864408699551,0.8307565111350423
1099,879.2289409128346,0.800026333860632
1092,863.8323701850832,0.791055284052274
1097,882.0715434179058,0.8040761562606251
1100,859.1647597921371,0.7810588725383065
1051,943.3257173664064,0.8975506349823086
1104,1006.9745806506768,0.9121146563864826
1112,1035.1266591272336,0.9308692977762891
1131,1008.0807880449368,0.8913181149822607
1111,1078.269580766548,0.9705396766575589
1057,1054.734493029727,0.9978566632258533
1081,926.5056439664489,0.8570820018191017
1134,955.3535054777008,0.8424634087104945
1010,993.1450903524526,0.9833119706459926
1072,1036.1263370137892,0.9665357621397288
1096,935.2839940847067,0.8533613084714478
