total_reward,mean_reward
1033,985.1861772227209,0.9537136275147347
1069,1005.4950594318233,0.9405940686920704
1070,998.8490343973652,0.9335037704648274
1080,1020.873814145118,0.94525353161585
1064,1020.056617252999,0.9586998282452998
1106,1046.3464184214215,0.9460636694587898
1029,988.8178906266322,0.9609503310268535
1077,1013.7588434287824,0.9412802631650719
1089,1024.6680543088755,0.9409256697051198
1076,1012.520445354413,0.9410041313702723
1135,1041.8397119628899,0.9179204510686254
1089,1027.263575485246,0.9433090683978385
1074,998.6121503344636,0.9298064714473591
1060,1040.716166270962,0.9818077040292095
1116,1084.7981193737926,0.9720413256037568
1070,1039.3658124142946,0.9713699181442006
1070,1007.2717046254569,0.9413754248836046
1125,1094.841444074797,0.9731923947331529
1143,1048.372112671968,0.9172109472195694
1107,1090.0809995712477,0.9847163501095282
1074,1066.6989926788804,0.9932020416004472
1135,1072.5961759657755,0.9450186572385687
1089,1071.8964892179051,0.984294296802484
1148,1097.3982824159898,0.9559218487944162
1115,1050.3709114680012,0.9420366918995526
1065,953.9222061342055,0.8957016020039488
1121,984.7994287165737,0.8785008284715199
1109,1027.0774268121245,0.9261293298576415
1058,1033.820095571167,0.9771456479878705
1088,1065.502664169043,0.9793223016259587
1196,1150.3193647017158,0.9618054888810333
1133,1092.0474856608023,0.9638547975823498
1091,1064.081640178086,0.9753268929221687
1128,1073.5031908928536,0.9516872259688418
1075,967.3741503566963,0.8998829305643686
1051,998.4866949152354,0.9500349142866179
1049,973.33755447066,0.9278718345764156
1104,1050.334909430387,0.9513903165130316
1147,1095.5200518519475,0.955117743550085
1120,1005.2462158140763,0.897541264119711
1116,1102.0273013150065,0.9874796606765291
1139,1077.609966004082,0.9461018138754013
1073,1001.7316650514766,0.9335803029370705
1103,1011.6920485615784,0.9172185390404156
1099,1073.2138829148155,0.976536745145419
1136,1110.8345998219684,0.9778473589982116
1063,1052.412028910874,0.9900395380158739
1092,1052.825932006586,0.9641263113613425
1023,988.8591438705412,0.9666267291012133
1153,1106.663575623739,0.959812294556582
1075,1051.5929377037733,0.9782259885616496
1084,1058.354282383849,0.9763415889149899
1128,1079.2324332001303,0.9567663414894773
1141,1083.0234450308951,0.9491879448123534
1068,1035.4689287961135,0.9695401955019789
1164,1066.168040907164,0.9159519251779759
1060,1001.9208248989257,0.945208325376345
1159,1117.5244994440238,0.9642144084935494
1129,1073.9451763719126,0.9512357629512069
1123,1073.702285809421,0.9561017683075878
1137,1082.007082730873,0.9516333181450071
1138,1053.0418233970242,0.9253443087847313
1090,1029.9193182522758,0.9448801084883265
1082,1029.864888134508,0.9518159779431682
1132,1108.4634967023783,0.9792080359561646
1083,1027.25344670802,0.9485258049012188
1066,1031.9734981452432,0.9680802046390649
1094,1060.9281744436278,0.9697698121056927
1097,1050.538635415513,0.9576468873432206
1078,1028.8463487757465,0.9544029209422509
1077,1015.296919666224,0.9427083748061504
1079,940.027919983934,0.8712028915513753
1103,974.8948445453857,0.8838575199867504
1068,929.9165001681768,0.8707083334908022
1034,928.4496447965713,0.8979203528013262
1091,1017.750674482094,0.9328603799102604
1124,1062.8126654823332,0.9455628696462038
1132,1073.5691590870895,0.9483826493702204
1031,1015.4157676229906,0.9848843526896126
1086,1020.0965450448325,0.9393154190099747
1064,1006.7182188567926,0.9461637395270608
1061,1006.7949535943557,0.9489113605978847
1054,996.949066679048,0.9458719797713928
1097,1065.1859586706546,0.9709990507480899
1066,1042.3808914474764,0.9778432377556064
1099,1043.1655284556425,0.9491952033263353
1092,1065.5507972891169,0.9757791183966271
1097,1050.7974420555936,0.957882809531079
1100,1055.0892176757072,0.9591720160688247
1051,1034.0847260261291,0.983905543316964
1104,1034.5480212338553,0.9370905989437095
1112,1055.8776515022842,0.9495302621423418
1131,1085.9813249626113,0.9601956896221143
1111,1086.5128514112116,0.9779593622063111
1057,1039.4691132049968,0.9834144874219459
1081,1003.7814834949094,0.9285675147964009
1134,1082.7865142322803,0.9548381959720285
1010,994.48960026303,0.9846431685772574
1072,1039.3304449823086,0.9695246688267803
1096,1058.9890781401728,0.9662309107118364
