total_reward,mean_reward
908.4530003418411,0.984239436990077
825.045122089958,0.9833672492132992
1042.597178130161,0.9835822435190198
860.5102610143313,0.984565516034704
951.5840452685796,0.9881454260317546
843.5738319298251,0.9854834485161509
833.2436803994214,0.9860871957389602
842.8967294578154,0.9835434416077192
959.9511766922487,0.9845653094279474
1050.6605281747802,0.9746387088819853
844.5607588737396,0.9843365488038923
844.3051147772289,0.9863377509079777
844.0939629875706,0.9780926569960262
963.5202324958584,0.9520950913990696
806.0930649132508,0.968861856866888
1056.9329303756917,0.9643548634814706
900.3357736941787,0.9743893654698903
782.5460034043139,0.8220021044162961
1038.337699811792,0.9552324745278674
839.8924797069551,0.9732241943301914
811.3661804600711,0.9834741581334194
1071.2519687784466,0.980102441700317
834.0018033904835,0.983492692677457
828.0943815175432,0.9753761855330308
830.3351923093056,0.9666300259712521
971.6813217405033,0.9516957117928534
926.4447111213867,0.9531324188491633
1018.9995789419061,0.9667927693945978
911.5517022706847,0.9646049759478145
879.5282582962701,0.9570492473300001
925.8012825919988,0.9838483343166831
1061.205700830098,0.9744772275758476
971.6959610896849,0.9785457815606092
960.5942997869288,0.9742335697636194
847.5281175403373,0.9889476284017938
975.754971667843,0.9728364622810001
1039.7256676146167,0.9836572068255598
1072.5740136559502,0.984012856565092
981.8945641783125,0.9878214931371353
1013.2134165447926,0.9875374430261137
889.6721046255923,0.9841505582141508
829.9336031903799,0.972958503154021
991.964403045883,0.9201896132151048
794.0503863209958,0.9791003530468506
1050.6894913549015,0.9782956157866867
1023.8575188295285,0.982588789663655
812.1172980044827,0.9668063071481937
840.8597665591994,0.9051235377386431
1008.701660773468,0.9699054430514116
876.9852219809271,0.9842707317406589
866.1833727569028,0.9865414268301854
940.8519970108678,0.9790343361195294
808.4250589809171,0.9787228316960256
839.8705154350666,0.9698273850289453
863.0518125210374,0.9852189640651112
997.2598308653173,0.9796265529128854
1006.8514436699629,0.9516554287995869
816.0805716511427,0.9879910068415771
1020.6235950316924,0.9832597254640582
932.8500611346685,0.8952495788240581
1001.9141905337199,0.9680330343320965
1006.7398245162253,0.9802724678833742
996.2523193875752,0.9653607746003635
814.4962100060735,0.9836910748865623
969.497388565378,0.9802804737769241
1050.5439360131638,0.9790717017830045
1039.7470100197497,0.970818870233193
834.0009808270912,0.9743002112466019
974.0801190834118,0.9779920874331444
930.9081316920767,0.9757946873082565
761.4321567793195,0.9319855040138549
938.147382213637,0.8759546052414912
943.5331016861289,0.9579016260772882
1041.2784500360162,0.9500715785000148
847.0398821720219,0.978106099505799
860.5895965810635,0.9846562889943518
867.8049440156537,0.9850226379292324
844.8260869984088,0.9812149674778267
835.8771507355041,0.9833848832182401
803.9003714015485,0.9851720237764074
941.5136732146464,0.9817660826012996
938.1796561828407,0.9712004722389656
783.5075786271141,0.9057891082394383
899.0484173700002,0.8562365879714288
815.6357261075776,0.9573189273563117
950.5750643962022,0.9679990472466417
952.6584561723512,0.9691337295751283
1006.7396914846917,0.9313040624280219
954.166385778612,0.9589611917372985
933.019145169898,0.9769833980836629
800.3365904490091,0.9856361951342477
1055.5893389479957,0.9737909030885569
1042.715124428094,0.982766375521295
1068.40592564811,0.9757131741078631
1041.050298881293,0.9756797552776879
843.2668950539577,0.9348856929644763
841.0435285780734,0.9906284199977308
904.7624582599782,0.9845075715560154
