total_reward,mean_reward
529.0119440000591,0.6514925418719939
490.9505145997496,0.5313317257573048
555.7508207346002,0.6616081199221431
672.7728357069574,0.6340931533524575
535.840160271918,0.6123887545964777
630.5463261359184,0.6540936993111187
517.6290653640276,0.6040012431318875
503.45577801192934,0.5951013924490891
614.6726244541844,0.7164016602030121
586.1557220377955,0.6005693873338068
644.9735028228943,0.5977511610962876
647.104584871789,0.7533231488612212
605.6685877627633,0.7067311409133761
613.3812758884851,0.7099320322783392
594.008062810022,0.5863850570681363
518.8032729047748,0.6228130527068124
726.0272964928214,0.6618298053717606
655.4200987088745,0.708562268874459
687.6335653181839,0.7215462385290492
601.7320702643405,0.5530625645811953
678.42149337341,0.7852100617747801
654.1109123058415,0.7919018308787427
710.9534242054299,0.6498660184693144
650.0411999807743,0.7656551236522665
682.1742392955313,0.8025579285829779
657.0348475422105,0.7639940087700122
720.4156484527306,0.7049076795036503
713.8833656837533,0.7336930788116683
780.3075980967174,0.7396280550679786
772.3105336901612,0.8163959129917137
705.5775075025174,0.7669320733723015
774.9254180835435,0.8226384480717022
782.259559650249,0.717669320780045
804.5609655508582,0.8094174703730967
895.9747284981815,0.9077758140812376
752.347850397417,0.876862296500486
929.5071854257797,0.9258039695475893
950.6062903451037,0.8984936581711755
988.0755465480572,0.905660445965222
935.9881053362722,0.9406915631520323
980.1617057366968,0.9543930922460534
857.6614382489925,0.9476921969602127
823.9897611955066,0.9648592051469632
893.3862426993836,0.8279761285443777
729.1387099215815,0.8979540762581053
894.4967117526211,0.8320899644210429
964.1006137584999,0.9243534168346116
793.3877384494979,0.9433861337092722
891.6038302105324,0.9587137959253036
982.862930943343,0.9441526714153151
868.4311691431374,0.973577543882441
857.7614028348894,0.9758377734185317
948.122708619268,0.9855745411842702
805.6658414373853,0.9742029521612882
825.9025386094918,0.9525980837479721
846.6622181468514,0.965407318297436
914.5448027188563,0.8974924462402908
963.9182357661213,0.9102155200813232
799.7392176257054,0.9670365388460767
988.6569596321204,0.9515466406468917
985.1709269170858,0.944555059364416
958.4513459698221,0.9251460868434577
967.6001550307005,0.9412452869948449
979.7823408287022,0.9484824209377563
820.435636931214,0.9896690433428397
956.477047337486,0.9661384316540264
799.6504961216717,0.7445535345639401
59.59520077594035,0.05559253803725779
33.83578225663556,0.039481659576004156
68.64669414537394,0.06885325390709522
381.87160338617656,0.3998655532839545
596.1595240055607,0.7288013740899275
796.0046806631032,0.742541679723044
726.1246069397414,0.7364346926366545
846.0692473605465,0.7712572902101609
781.0869786834437,0.900907703210431
848.8972101351623,0.9701682401544711
829.7538237435505,0.9407639724983565
819.8513918588255,0.9511037028524658
831.3037432759438,0.9768551624864205
757.3915395687554,0.9270398281135317
874.7933520159959,0.9112430750166624
865.3233135768646,0.8948534783628382
797.8406829364983,0.9212940911506908
701.4041399355823,0.6673683538873285
727.6169218550332,0.8530092870516216
643.6088102944301,0.6547393797501833
680.0135820538187,0.6910707134693279
637.3225401408092,0.5890226803519494
742.7949053800962,0.7457780174498958
786.8014315977208,0.8230140497884109
740.7479327044209,0.9111290685171229
955.128819088827,0.8803030590680433
961.8608659534216,0.9057070300879676
921.7645941260973,0.8410260895311107
907.0454231923034,0.8492934674085237
832.479290724628,0.9219039764392336
817.2837961872422,0.961510348455579
877.7203291254428,0.9540438360059161
888.2656099585023,0.9739754495159016
