total_reward,mean_reward
1000,973.615025565864,0.973615025565864
1005,946.7500934774804,0.9420398940074431
1010,920.3883501493222,0.9112755942072497
1015,938.6255157290249,0.9247542026886945
1020,961.8851744359939,0.9430246808196019
1025,945.0864839755907,0.9220355941225274
1030,984.952383886555,0.9562644503752962
1035,984.5879915008474,0.9512927454114467
1040,954.7301280251355,0.9180097384857072
1045,997.6202127757124,0.9546604906944616
1050,1003.1067905010336,0.9553398004771749
1055,946.4171484159491,0.8970778657971081
1060,978.5697462043152,0.9231790058531275
1065,956.2465693182249,0.8978841026462206
1070,923.580370086577,0.8631592243799785
1075,933.5092253509987,0.868380674745115
1080,1016.6869943116525,0.9413768465848634
1085,967.0420834760688,0.8912830262452247
1090,1029.2975886028983,0.9443097143145855
1095,999.6174271839905,0.9128926275652881
1100,967.4884660603022,0.8795349691457293
1105,1032.7966038893128,0.934657560080826
1110,1008.6964943084715,0.9087355804580824
1115,997.8736775371192,0.8949539708853087
1120,1038.9674509229508,0.9276495097526346
1125,972.9212779941888,0.8648189137726123
1130,938.3616697924966,0.8304085573384926
1135,893.7203353732486,0.7874187976856816
1140,1001.1041826867565,0.8781615637603127
1145,974.2830645691434,0.8509022397983785
1150,1005.462607338858,0.8743153107294417
1155,1034.6170731783934,0.8957723577302108
1160,1006.2515164882926,0.8674582038692178
1165,1066.5337237552594,0.9154795912062312
1170,1021.6774195756993,0.873228563739914
1175,1034.3412820995836,0.8802904528507095
1180,1081.687079172279,0.9166839654002364
1185,1014.9583681928485,0.8565049520614756
1190,1049.2549948288674,0.881726886410813
1195,1062.2340090789128,0.888898752367291
1200,1026.9091934153275,0.8557576611794396
1205,1041.7937244789139,0.8645591074513808
1210,1027.8591356884642,0.8494703600731109
1215,1022.4324989996588,0.8415082296293488
1220,945.3010402441403,0.7748369182329019
1225,1017.5988231751755,0.8306929168776943
1230,1013.4584904965428,0.8239499922736121
1235,1078.1927154496477,0.8730305388256256
1240,978.3373173599679,0.7889817075483612
1245,1116.90639733395,0.8971135721557831
1250,1102.602179100637,0.8820817432805096
1245,997.432866542009,0.8011508968208908
1240,1094.6745217984453,0.8828020337084236
1235,1075.2207657480294,0.8706241018202667
1230,1085.5729373278539,0.8825796238437836
1225,1016.2121134478092,0.8295609089369871
1220,992.9590369174991,0.8139008499323763
1215,1018.8421314699432,0.8385531946254676
1210,1023.9904732048199,0.8462731183510908
1205,1048.395394057998,0.8700376714174256
1200,1049.4527365727731,0.8745439471439777
1195,1000.8494371037226,0.8375309097102281
1190,1071.2261412416924,0.9001900346568844
1185,1070.6534740056215,0.9035050413549549
1180,1028.630383615114,0.871720664080605
1175,1065.6244183700107,0.9069143986127751
1170,1038.7227185957188,0.8877971953809562
1165,1041.87825581502,0.8943160994120344
1160,1046.922005847286,0.9025189705580052
1155,1042.568385492314,0.9026566108158564
1150,1062.1781076393872,0.923633137077728
1145,962.9426232313748,0.8409979242195413
1140,964.6022889565647,0.8461423587338287
1135,976.6428870989062,0.8604783146245869
1130,971.1988201360397,0.8594679824212741
1125,1028.4788216056002,0.9142033969827557
1120,1033.9073737251692,0.9231315836831868
1115,1007.6235686826759,0.9036982678768394
1110,983.3757561538532,0.885924104643111
1105,1000.4916012855314,0.9054222636068158
1100,959.6184846124163,0.8723804405567421
1095,969.9999201758849,0.8858446759597122
1090,1020.9148257307015,0.9366191061749555
1085,961.8534574215269,0.8865008824161538
1080,896.078241233036,0.8297020752157741
1075,895.4578239264088,0.8329840222571244
1070,881.0993979455048,0.8234573812574811
1065,911.1136952167167,0.8555058171048983
1060,923.8551027402228,0.8715614176794555
1055,960.191134661965,0.9101337769307725
1050,978.0087098979373,0.931436866569464
1045,976.9265007263032,0.934857895431869
1040,941.9109917704291,0.9056836459331049
1035,987.9609024781771,0.9545515965972725
1030,959.2662255619941,0.9313264325844604
1025,963.206896489125,0.9397140453552439
1020,967.8207500598043,0.9488438726076512
1015,960.7094410379281,0.9465117645693872
1010,977.6495744577397,0.9679698757007325
1005,967.4645293611732,0.9626512729961922
