total_reward,mean_reward
1000,699.5366636435454,0.6995366636435454
1005,666.6083550099385,0.6632918955322771
1010,738.5997217200835,0.7312868531882015
1015,674.1843620577541,0.6642210463623194
1020,692.8373481084233,0.6792523020670816
1025,644.7169527561506,0.6289921490303908
1030,663.9260797708257,0.6445884269619667
1035,684.2856918817163,0.6611455960209819
1040,664.4339140537045,0.6388787635131774
1045,639.2250268867681,0.6116985903222661
1050,656.6973992044472,0.6254260944804259
1055,640.930045495054,0.607516630800999
1060,642.1356474837957,0.6057883466828261
1065,655.1859713869007,0.6151980951989678
1070,670.5100201523526,0.6266448786470585
1075,674.196944842677,0.6271599486908623
1080,643.9564615433993,0.5962559829105549
1085,630.707741276149,0.5812974573973724
1090,637.6835848806812,0.5850308118171388
1095,675.1291823274892,0.6165563308926841
1100,693.0872578403023,0.6300793253093657
1105,686.3421537734358,0.6211241210619328
1110,649.925354683996,0.5855183375531495
1115,578.6695747078131,0.5189861656572315
1120,655.325951860809,0.5851124570185795
1125,659.5995032371959,0.5863106695441741
1130,645.3928407686652,0.571144106874925
1135,647.5453267964856,0.5705245170013089
1140,672.6478971888705,0.5900420150779566
1145,604.6299566016606,0.5280610974686992
1150,642.3842995945085,0.5585950431256596
1155,626.2965015625282,0.5422480533008902
1160,577.9709969698076,0.4982508594567307
1165,620.1850639491712,0.5323476943769709
1170,685.3982574071848,0.5858104764163973
1175,579.552341621985,0.4932360354229659
1180,594.7411173453239,0.5040178960553593
1185,679.8942225682578,0.5737503987917787
1190,566.5796190047286,0.47611732689472985
1195,618.4715896570219,0.5175494474117338
1200,617.0198834795206,0.5141832362329338
1205,634.287619569131,0.5263797672772872
1210,604.846351737326,0.49987301796473227
1215,580.2040462575771,0.4775341944506808
1220,639.1370326975024,0.5238828136864774
1225,593.0097469913743,0.4840895893807137
1230,662.6702800971595,0.5387563252822435
1235,625.1936843835645,0.5062297039543032
1240,618.3721540797034,0.49868722103201885
1245,631.5192186337238,0.507244352316244
1250,566.9137159600384,0.4535309727680307
1245,650.4633320647325,0.5224605076825161
1240,615.0811324581628,0.496033171337228
1235,657.262150817551,0.5321960735364785
1230,632.8144464116164,0.5144832897655418
1225,630.9673284846623,0.515075370191561
1220,626.1834927280036,0.5132651579737734
1215,662.7127292088422,0.5454425754805285
1210,616.3620053293021,0.50939008704901
1205,630.5282930326324,0.5232599942179522
1200,651.182509568292,0.54265209130691
1195,700.020238484361,0.5857909945475824
1190,611.0815464444677,0.5135139045751829
1185,638.401793866213,0.5387356910263401
1180,731.7505094258545,0.6201275503608936
1175,604.0686392667969,0.5141009695887634
1170,623.4259039558876,0.5328426529537501
1165,672.1179089123922,0.5769252437016242
1160,702.646415262237,0.6057296683295147
1155,701.4998596257068,0.6073591858231228
1150,669.5200822630868,0.582191375880945
1145,666.0125884027599,0.5816703828845065
1140,669.986066302829,0.587707075704236
1135,703.9515515830619,0.6202216313507154
1130,624.4068942408936,0.5525724727795519
1125,638.3685366548117,0.5674386992487215
1120,678.8866595520386,0.606148803171463
1115,688.3804257545789,0.6173815477619542
1110,691.782486767266,0.6232274655560955
1105,684.3857916183593,0.6193536575731758
1100,662.7801605519837,0.6025274186836216
1095,692.6192375123665,0.6325289840295584
1090,640.7611577209658,0.5878542731385007
1085,743.5526071579725,0.6853019420810806
1080,659.5690532546087,0.6107120863468599
1075,690.897007660375,0.6426948908468605
1070,707.9361227378654,0.6616225446148275
1065,686.576928326537,0.6446731721375935
1060,678.9447705749214,0.6405139345046429
1055,641.6698360072353,0.6082178540352942
1050,660.8145019112388,0.6293471446773703
1045,664.952445728248,0.6363181298834909
1040,671.325272704601,0.6455050699082703
1035,667.7868874047193,0.6452047221301636
1030,650.1835358736591,0.6312461513336497
1025,690.3347636954796,0.6734973304346142
1020,694.211481245026,0.6805994914166922
1015,662.1988078975728,0.6524126186182984
1010,654.9903583541645,0.648505305301153
1005,711.9479403128937,0.7084059107590982
