total_reward,mean_reward
1000,994.2158095869626,0.9942158095869625
1005,987.0826639322773,0.9821718049077387
1010,987.5429619022866,0.9777653088141451
1015,1006.7524288281561,0.9918743141164099
1020,1008.4390761651503,0.9886657609462257
1025,1019.7334000653308,0.994861853722274
1030,1018.2446202020344,0.9885870099048878
1035,1031.253764017327,0.9963804483259199
1040,1033.3727753438682,0.9936276685998733
1045,1040.8044450296857,0.9959851148609432
1050,1037.63675662378,0.9882254824988381
1055,1040.1946134851662,0.9859664582797784
1060,1056.0507849457335,0.9962743254205033
1065,1055.6590315072813,0.9912291375655223
1070,1044.6549013743245,0.976312991938621
1075,1037.9303873101405,0.9655166393582703
1080,1067.211217739679,0.9881585349441471
1085,1078.1258296415613,0.9936643591166463
1090,1087.522077393456,0.9977266765077577
1095,1088.4691586237,0.9940357613001827
1100,1082.1807644119872,0.9838006949199883
1105,1090.94090102052,0.987276833502733
1110,1089.2840281349772,0.9813369622837633
1115,1096.6193211587417,0.983515086241024
1120,1105.2854846225237,0.986862039841539
1125,1071.000122373908,0.9520001087768071
1130,1012.5706030045311,0.8960801796500275
1135,1039.6574037366388,0.9159977125432941
1140,1114.8577368227593,0.9779453831778591
1145,1122.2427420169156,0.9801246655169569
1150,1140.170465313586,0.9914525785335531
1155,1137.758215357135,0.9850720479282554
1160,1147.7301517187714,0.9894225445851478
1165,1148.7337605230082,0.9860375626806938
1170,1134.5111440037376,0.969667644447639
1175,1155.0616530383368,0.9830311940751802
1180,1171.2740451322893,0.9926051229934655
1185,1100.8813140863756,0.9290137671614984
1190,1161.90763780021,0.976392972941353
1195,1182.2918062634194,0.9893655282539074
1200,1186.5654732834028,0.9888045610695023
1205,1186.8403241831077,0.9849297296125374
1210,1168.1061990806245,0.965377024033574
1215,1199.6067047075057,0.987330621158441
1220,1171.9965299818743,0.9606528934277658
1225,1160.061722118436,0.9469891609130089
1230,1204.432502269882,0.9792134164795788
1235,1203.664670421716,0.9746272634993651
1240,1182.8498084147845,0.9539111358183746
1245,1226.611200296875,0.9852298797565261
1250,1205.099235862723,0.9640793886901784
1245,1223.2013954042054,0.9824910806459481
1240,1220.9507422949819,0.9846376953991789
1235,1069.3143346004838,0.8658415664781245
1230,1204.5458214864482,0.9793055459239416
1225,1144.6841419987927,0.9344360342847288
1220,1196.693286002578,0.9808961360676868
1215,1187.1920527226382,0.9771128005947639
1210,1188.2281229630885,0.9820067131926351
1205,1137.187766631533,0.9437242876610231
1200,1176.0906010610352,0.9800755008841959
1195,1150.4889247754472,0.9627522383058136
1190,1173.146182404139,0.985837128070705
1185,1168.810032067628,0.9863375798039056
1180,1117.3415532784743,0.9468996214224359
1175,1119.8071966665034,0.9530274014183008
1170,1158.2041936718751,0.989918114249466
1165,1153.647007660257,0.9902549421976455
1160,1126.407815373832,0.971041220149855
1155,1119.5616476792306,0.9693174438781218
1150,1119.1990036955162,0.9732165249526228
1145,1072.87986922768,0.937012986225048
1140,1048.2250241948834,0.9194956352586696
1135,1066.770708896491,0.9398860871334722
1130,1059.6932733414149,0.9377816578242609
1125,1095.609119160822,0.9738747725873974
1120,1089.3930936557294,0.9726724050497584
1115,1096.5920788291023,0.9834906536583877
1110,1099.0241669561158,0.9901118621226268
1105,1087.8538903460749,0.9844831586842306
1100,1062.383874650037,0.9658035224091245
1095,1072.3618880250992,0.979325925137077
1090,1067.0399432800752,0.9789357277798856
1085,1066.4809657887927,0.9829317657039564
1080,1048.112861112967,0.9704748714008954
1075,1042.0750873229247,0.9693721742538834
1070,1010.5797933960343,0.9444670966318078
1065,1032.630919837991,0.9696064975004611
1060,1042.921122010471,0.9838878509532745
1055,1041.297667930803,0.9870120075173489
1050,1040.6532832866583,0.9910983650349127
1045,1036.9503593583327,0.9922969946012753
1040,1030.0796160567324,0.9904611692853197
1035,1028.9900875224291,0.9941933212777093
1030,1021.963100375227,0.9921971848303175
1025,1008.4397065557816,0.9838436161519821
1020,1013.4112198320336,0.9935404116000329
1015,1012.6490064318136,0.9976837501791267
1010,1007.0752932805124,0.9971042507727845
1005,1000.1880490698736,0.9952119891242523
