somay,distance,may0,may1,may2,may3,reward
2,0.2886688012785054,0.0,0.0,0.5493976877332485,0.0,1
2,0.2886688012785054,0.0,0.0,0.9677310210665818,0.0,1
2,0.2886688012785054,0.0,0.0,1.388564354399915,0.0,0.6009602462588554
2,0.2886688012785054,0.0,0.0,1.8102310210665817,0.0,0.18048330869898543
2,0.2886688012785054,0.0,0.0,1.2318976877332484,0.0,0.7606717884463774
2,0.2886688012785054,0.0,0.0,1.6543976877332485,0.0,0.3425139930827239
2,0.2886688012785054,0.0,0.0,1.0768976877332486,0.0,0.9194495848647251
2,0.2886688012785054,0.0,0.0,1.500231021066582,0.0,0.5071832972432305
2,0.2886688012785054,0.0,0.0,1.9235643543999152,0.0,0.09827275242374445
2,0.2886688012785054,0.0,0.0,2.347731021066582,0.0,0
2,0.2886688012785054,0.0,0.0,2.7718976877332486,0.0,0
2,0.2886688012785054,0.0,0.0,2.196897687733249,0.0,0
2,0.2886688012785054,0.0,0.0,0.6235643543999156,0.0,1
2,0.2886688012785054,0.0,0.0,1.0510643543999156,0.0,0.9601687787368771
2,0.2886688012785054,0.0,0.0,1.4785643543999156,0.0,0.5457871622794818
2,0.2886688012785054,0.0,0.0,1.9068976877332489,0.0,0.13762531340473533
2,0.2886688012785054,0.0,0.0,1.335231021066582,0.0,0.6921376472777735
2,0.2886688012785054,0.0,0.0,1.7643976877332488,0.0,0.2766083109466109
2,0.2886688012785054,0.0,0.0,2.1935643543999155,0.0,0
2,0.2886688012785054,0.0,0.0,2.6235643543999156,0.0,0
2,0.2886688012785054,0.0,0.0,2.054397687733249,0.0,0
2,0.2886688012785054,0.0,0.0,2.485231021066582,0.0,0
2,0.2886688012785054,0.0,0.0,2.9218976877332485,0.0,0
2,0.2886688012785054,0.0,0.0,3.358564354399915,0.0,0
2,0.2886688012785054,0.0,0.0,2.7968976877332485,0.0,0
2,0.2886688012785054,0.0,0.0,3.235231021066582,0.0,0
2,0.2886688012785054,0.0,0.0,3.6735643543999155,0.0,0
2,0.2886688012785054,0.0,0.0,4.112731021066582,0.0,0
2,0.2886688012785054,0.0,0.0,4.551897687733249,0.0,0
2,0.2886688012785054,0.0,0.0,4.99189768773325,0.0,0
2,0.2886688012785054,0.0,0.0,4.43189768773325,0.0,0
2,0.2886688012785054,0.0,0.0,4.872731021066583,0.0,0
2,0.2886688012785054,0.0,0.0,4.313564354399916,0.0,0
2,0.2886688012785054,0.0,0.0,4.7552310210665825,0.0,0
2,0.2886688012785054,0.0,0.0,5.199397687733249,0.0,0
2,0.2886688012785054,0.0,0.0,4.643564354399916,0.0,0
2,0.2886688012785054,0.0,0.0,5.087731021066583,0.0,0
2,0.2886688012785054,0.0,0.0,5.532731021066583,0.0,0
2,0.2886688012785054,0.0,0.0,4.978564354399917,0.0,0
2,0.2886688012785054,0.0,0.0,5.425231021066583,0.0,0
2,0.2886688012785054,0.0,0.0,5.87439768773325,0.0,0
2,0.2886688012785054,0.0,0.0,6.325231021066584,0.0,0
2,0.2886688012785054,0.0,0.0,5.776064354399917,0.0,0
2,0.2886688012785054,0.0,0.0,6.227731021066584,0.0,0
2,0.2886688012785054,0.0,0.0,6.6810643543999175,0.0,0
2,0.2886688012785054,0.0,0.0,7.135231021066584,0.0,0
2,0.2886688012785054,0.0,0.0,7.590231021066584,0.0,0
2,0.2886688012785054,0.0,0.0,8.046064354399917,0.0,0
2,0.2886688012785054,0.0,0.0,8.50439768773325,0.0,0
2,0.2886688012785054,0.0,0.0,7.963564354399917,0.0,0
2,0.2886688012785054,0.0,0.0,8.423564354399918,0.0,0
2,0.2886688012785054,0.0,0.0,8.884397687733252,0.0,0
2,0.2886688012785054,0.0,0.0,8.345231021066585,0.0,0
2,0.2886688012785054,0.0,0.0,8.806897687733251,0.0,0
2,0.2886688012785054,0.0,0.0,9.271064354399918,0.0,0
2,0.2886688012785054,0.0,0.0,9.735231021066586,0.0,0
2,0.2886688012785054,0.0,0.0,10.20106435439992,0.0,0
2,0.2886688012785054,0.0,0.0,10.66856435439992,0.0,0
2,0.2886688012785054,0.0,0.0,10.136897687733253,0.0,0
2,0.2886688012785054,0.0,0.0,10.605231021066587,0.0,0
2,0.2886688012785054,0.0,0.0,11.075231021066587,0.0,0
2,0.2886688012785054,0.0,0.0,11.546897687733253,0.0,0
2,0.2886688012785054,0.0,0.0,12.02106435439992,0.0,0
2,0.2886688012785054,0.0,0.0,12.497731021066587,0.0,0
2,0.2886688012785054,0.0,0.0,12.976897687733253,0.0,0
2,0.2886688012785054,0.0,0.0,12.456897687733253,0.0,0
2,0.2886688012785054,0.0,0.0,12.937731021066586,0.0,0
2,0.2886688012785054,0.0,0.0,12.419397687733253,0.0,0
2,0.2886688012785054,0.0,0.0,12.90106435439992,0.0,0
2,0.2886688012785054,0.0,0.0,13.384397687733253,0.0,0
2,0.2886688012785054,0.0,0.0,13.86856435439992,0.0,0
2,0.2886688012785054,0.0,0.0,14.35356435439992,0.0,0
2,0.2886688012785054,0.0,0.0,14.839397687733253,0.0,0
2,0.2886688012785054,0.0,0.0,14.326897687733254,0.0,0
2,0.2886688012785054,0.0,0.0,14.815231021066587,0.0,0
2,0.2886688012785054,0.0,0.0,15.305231021066588,0.0,0
2,0.2886688012785054,0.0,0.0,15.79606435439992,0.0,0
2,0.2886688012785054,0.0,0.0,15.287731021066588,0.0,0
2,0.2886688012785054,0.0,0.0,15.780231021066587,0.0,0
2,0.2886688012785054,0.0,0.0,16.27356435439992,0.0,0
2,0.2886688012785054,0.0,0.0,16.766897687733252,0.0,0
2,0.2886688012785054,0.0,0.0,17.26106435439992,0.0,0
2,0.2886688012785054,0.0,0.0,16.75606435439992,0.0,0
2,0.2886688012785054,0.0,0.0,17.251897687733255,0.0,0
2,0.2886688012785054,0.0,0.0,17.74856435439992,0.0,0
2,0.2886688012785054,0.0,0.0,18.245231021066587,0.0,0
2,0.2886688012785054,0.0,0.0,17.742731021066586,0.0,0
2,0.2886688012785054,0.0,0.0,18.240231021066585,0.0,0
2,0.2886688012785054,0.0,0.0,18.737731021066583,0.0,0
2,0.2886688012785054,0.0,0.0,19.235231021066582,0.0,0
2,0.2886688012785054,0.0,0.0,19.73439768773325,0.0,0
2,0.2886688012785054,0.0,0.0,18.233564354399917,0.0,0
2,0.2886688012785054,0.0,0.0,18.733564354399917,0.0,0
2,0.2886688012785054,0.0,0.0,18.233564354399917,0.0,0
2,0.2886688012785054,0.0,0.0,18.733564354399917,0.0,0
2,0.2886688012785054,0.0,0.0,19.236064354399918,0.0,0
2,0.2886688012785054,0.0,0.0,18.739397687733252,0.0,0
2,0.2886688012785054,0.0,0.0,18.246897687733252,0.0,0
2,0.2886688012785054,0.0,0.0,18.755231021066585,0.0,0
2,0.2886688012785054,0.0,0.0,18.263564354399918,0.0,0
2,0.2886688012785054,0.0,0.0,18.772731021066583,0.0,0
2,0.2886688012785054,0.0,0.0,19.282731021066585,0.0,0
2,0.2886688012785054,0.0,0.0,19.79356435439992,0.0,0
2,0.2886688012785054,0.0,0.0,20.304397687733253,0.0,0
2,0.2886688012785054,0.0,0.0,19.817731021066585,0.0,0
2,0.2886688012785054,0.0,0.0,20.331897687733253,0.0,0
2,0.2886688012785054,0.0,0.0,20.846897687733254,0.0,0
2,0.2886688012785054,0.0,0.0,21.361897687733254,0.0,0
2,0.2886688012785054,0.0,0.0,20.877731021066587,0.0,0
2,0.2886688012785054,0.0,0.0,21.395231021066586,0.0,0
2,0.2886688012785054,0.0,0.0,20.91356435439992,0.0,0
2,0.2886688012785054,0.0,0.0,21.43356435439992,0.0,0
2,0.2886688012785054,0.0,0.0,21.954397687733252,0.0,0
2,0.2886688012785054,0.0,0.0,21.475231021066584,0.0,0
2,0.2886688012785054,0.0,0.0,21.996897687733252,0.0,0
2,0.2886688012785054,0.0,0.0,22.51856435439992,0.0,0
2,0.2886688012785054,0.0,0.0,22.04023102106659,0.0,0
2,0.2886688012785054,0.0,0.0,22.563564354399922,0.0,0
2,0.2886688012785054,0.0,0.0,22.086897687733256,0.0,0
2,0.2886688012785054,0.0,0.0,22.61106435439992,0.0,0
2,0.2886688012785054,0.0,0.0,22.135231021066588,0.0,0
2,0.2886688012785054,0.0,0.0,21.660231021066586,0.0,0
2,0.2886688012785054,0.0,0.0,22.185231021066585,0.0,0
2,0.2886688012785054,0.0,0.0,22.710231021066583,0.0,0
2,0.2886688012785054,0.0,0.0,22.236064354399918,0.0,0
2,0.2886688012785054,0.0,0.0,22.761897687733253,0.0,0
2,0.2886688012785054,0.0,0.0,22.28856435439992,0.0,0
2,0.2886688012785054,0.0,0.0,22.815231021066587,0.0,0
2,0.2886688012785054,0.0,0.0,23.342731021066587,0.0,0
2,0.2886688012785054,0.0,0.0,22.870231021066587,0.0,0
2,0.2886688012785054,0.0,0.0,23.39856435439992,0.0,0
